node_id,is_complete,num_in_links,num_out_links,osm_traffic_controller,longitude,latitude,osm_changeset,birth_timestamp,death_timestamp,region_id
597366116,True,2,1,null,-73.8882306,40.7277603,9134388,1405267167641,40000000000000,248
42436957,True,3,3,null,-73.9762113,40.727762,3400487,1405267167641,40000000000000,168
42923614,True,3,2,null,-73.896579,40.727771,3157040,1405267167641,40000000000000,228
42885444,True,3,3,null,-73.895499,40.727789,3157040,1405267167641,40000000000000,228
42526793,True,3,2,null,-73.937243,40.727794,2155102,1405267167641,40000000000000,208
42428458,True,2,2,null,-73.9947585,40.7278217,19072644,1405267167641,40000000000000,168
42786781,True,3,3,null,-73.904076,40.727841,3157040,1405267167641,40000000000000,228
42510089,True,2,3,null,-73.941043,40.727841,12776498,1405267167641,40000000000000,208
42430914,True,4,3,null,-73.982228,40.727846,3400487,1405267167641,40000000000000,168
42496854,True,2,2,null,-73.954137,40.727848,2155102,1405267167641,40000000000000,188
42929699,True,2,2,null,-73.894203,40.727854,3157040,1405267167641,40000000000000,228
42900574,True,1,1,null,-73.926564,40.727854,3157040,1405267167641,40000000000000,208
2089937916,True,1,3,null,-73.8556019,40.7278557,14477181,1405267167641,40000000000000,268
42476687,True,2,2,null,-73.932551,40.7278654,2155102,1405267167641,40000000000000,208
42445534,True,2,2,null,-73.993147,40.727867,3400487,1405267167641,40000000000000,168
42455200,True,2,2,null,-74.005427,40.727879,3381980,1405267167641,40000000000000,148
42813903,True,3,3,null,-73.861161,40.727893,2114249,1405267167641,40000000000000,268
42809649,True,3,3,null,-73.873242,40.727912,3157040,1405267167641,40000000000000,248
597363849,True,1,1,null,-73.8870442,40.7279222,3414838,1405267167641,40000000000000,248
42490496,True,3,2,null,-73.940115,40.727929,12776498,1405267167641,40000000000000,208
42513154,True,3,3,null,-73.950067,40.727966,2155102,1405267167641,40000000000000,188
479156141,True,1,2,null,-73.8864437,40.7279729,7652793,1405267167641,40000000000000,248
597328327,True,1,2,null,-73.9071729,40.7279783,3414263,1405267167641,40000000000000,228
42860164,True,3,3,null,-73.8709181,40.727979,21428220,1405267167641,40000000000000,248
42806509,True,1,2,null,-73.875847,40.727983,3157040,1405267167641,40000000000000,248
42434201,True,2,2,null,-73.988119,40.727986,3400487,1405267167641,40000000000000,168
597363821,True,1,1,null,-73.8857759,40.72799,3414838,1405267167641,40000000000000,248
42484594,True,2,1,null,-73.955216,40.728007,2155102,1405267167641,40000000000000,188
42858220,True,2,2,null,-73.877133,40.72801,3157040,1405267167641,40000000000000,248
42527832,True,3,2,null,-73.939181,40.728016,12776498,1405267167641,40000000000000,208
42835448,True,3,3,null,-73.86367,40.728018,3157040,1405267167641,40000000000000,268
42436369,True,2,2,null,-74.007203,40.72805,3381980,1405267167641,40000000000000,148
42900473,True,1,1,null,-73.899167,40.728053,3157040,1405267167641,40000000000000,228
42799284,True,1,1,null,-73.8838657,40.7280558,3157040,1405267167641,40000000000000,248
42436949,True,1,1,null,-73.976882,40.728057,2221591,1405267167641,40000000000000,168
2808395364,True,1,1,null,-73.8569116,40.7280616,21860751,1405267167641,40000000000000,268
1692433928,True,3,3,null,-73.9989542,40.7280695,11110749,1405267167641,40000000000000,148
42819327,True,3,3,null,-73.8690626,40.7280746,19324410,1405267167641,40000000000000,248
42834127,True,3,3,null,-73.900271,40.728077,3157040,1405267167641,40000000000000,228
597363809,True,1,1,null,-73.8853017,40.7280811,3414838,1405267167641,40000000000000,248
597363862,True,1,1,null,-73.8870317,40.728082,9134388,1405267167641,40000000000000,248
597363854,True,1,1,null,-73.8857736,40.7280834,3414838,1405267167641,40000000000000,248
42466856,True,3,2,null,-73.938189,40.7281,12776498,1405267167641,40000000000000,208
42448549,True,3,3,null,-74.0020998,40.7281031,13150866,1405267167641,40000000000000,148
42446562,True,3,3,null,-73.978998,40.728106,16867071,1405267167641,40000000000000,168
42443799,True,2,1,null,-73.990232,40.728117,2221591,1405267167641,40000000000000,168
42496858,True,3,3,null,-73.953273,40.728133,2155102,1405267167641,40000000000000,188
2089937923,True,2,1,null,-73.8567607,40.7281447,14477181,1405267167641,40000000000000,268
597363850,True,1,1,null,-73.8858032,40.7281487,3414838,1405267167641,40000000000000,248
42498312,True,1,1,null,-73.9607539,40.7281493,6733105,1405267167641,40000000000000,188
42841242,True,4,5,null,-73.891518,40.728162,3157040,1405267167641,40000000000000,248
597363860,True,1,1,null,-73.8870332,40.7281727,9134388,1405267167641,40000000000000,248
42934330,True,2,1,null,-73.8663,40.728186,3157040,1405267167641,40000000000000,268
42449021,True,2,2,null,-73.984875,40.728194,5155439,1405267167641,40000000000000,168
42440545,True,2,2,null,-73.995593,40.728194,3400487,1405267167641,40000000000000,168
42436100,True,1,2,null,-74.008724,40.728195,2221591,1405267167641,40000000000000,148
597325443,True,1,1,null,-73.908522,40.7282012,3414263,1405267167641,40000000000000,228
42512083,True,2,2,null,-73.949321,40.728213,2155102,1405267167641,40000000000000,188
597366041,True,2,3,null,-73.8871907,40.7282391,3414838,1405267167641,40000000000000,248
1919595913,True,2,4,null,-74.0028423,40.7282399,13150866,1405267167641,40000000000000,148
597363851,True,1,1,null,-73.8853283,40.7282422,3414838,1405267167641,40000000000000,248
42799288,True,2,1,null,-73.882855,40.728245,3157040,1405267167641,40000000000000,248
597363811,True,2,1,null,-73.8836108,40.7282797,3414838,1405267167641,40000000000000,248
