k,imbalance,lat,lon,region
32,10,40.8284141,-73.949184,22
32,10,40.828418,-73.980552,21
32,10,40.828419,-73.860674,23
32,10,40.828432,-73.881046,23
32,10,40.828447,-73.94154,22
32,10,40.82846,-73.913887,22
32,10,40.828467,-73.892903,23
32,10,40.8284876,-73.927405,22
32,10,40.8285,-73.937782,22
32,10,40.828511,-73.880112,23
32,10,40.828522,-73.897945,23
32,10,40.828533,-73.903461,23
32,10,40.828533,-74.005415,20
32,10,40.8285452,-73.921574,22
32,10,40.828547,-73.891891,23
32,10,40.828548,-73.85962,23
32,10,40.8285797,-73.9219679,22
32,10,40.828582,-73.879171,23
32,10,40.828621,-74.002594,20
32,10,40.828625,-73.998493,20
32,10,40.828626,-73.990103,21
32,10,40.82863,-73.890878,23
32,10,40.828641,-73.853429,23
32,10,40.8286482,-73.9522867,21
32,10,40.82866,-73.878235,23
32,10,40.828667,-74.000496,20
32,10,40.82868,-73.99436,21
32,10,40.828698,-73.888051,23
32,10,40.828706,-73.889935,23
32,10,40.828709,-73.9523886,21
32,10,40.828722,-73.9328501,22
32,10,40.8287277,-73.9422069,22
32,10,40.82873,-73.914722,22
32,10,40.828742,-73.877299,23
32,10,40.828746,-74.010319,20
32,10,40.828759,-73.917797,22
32,10,40.828763,-73.896395,23
32,10,40.828773,-73.910308,23
32,10,40.828781,-73.889,23
32,10,40.828805,-73.9888112,21
32,10,40.8288521,-73.9306108,22
32,10,40.828853,-73.899321,23
32,10,40.8288569,-73.931732,22
32,10,40.8288681,-73.9732637,21
32,10,40.828905,-73.997387,21
32,10,40.828914,-73.99621,21
32,10,40.828922,-74.006211,20
32,10,40.828925,-73.950395,22
32,10,40.8289398,-73.905066,23
32,10,40.8289444,-73.9485501,22
32,10,40.828945,-73.856656,23
32,10,40.8289564,-73.9721956,21
32,10,40.828977,-73.876402,23
32,10,40.828986,-73.93896,22
32,10,40.829004,-73.915566,22
32,10,40.8290052,-73.8503619,23
32,10,40.829011,-73.976475,21
32,10,40.8290147,-73.9448311,22
32,10,40.829016,-73.986224,21
32,10,40.829032,-73.97892,21
32,10,40.829044,-73.980231,21
32,10,40.829048,-73.87253,23
32,10,40.829048,-73.874438,23
32,10,40.829066,-73.9111948,23
32,10,40.829074,-74.009407,20
32,10,40.829083,-73.941078,22
32,10,40.829085,-73.994027,21
32,10,40.8291018,-73.9313524,22
32,10,40.829104,-73.905531,23
32,10,40.8291064,-73.9288654,22
32,10,40.829108,-73.918626,22
32,10,40.829109,-73.998455,20
32,10,40.8291144,-73.9196425,22
32,10,40.82914,-73.908103,23
32,10,40.829151,-73.900428,23
32,10,40.8291536,-73.9372824,22
32,10,40.8291734,-73.983301,21
32,10,40.829182,-73.871532,23
32,10,40.8292096,-73.98953,21
32,10,40.829211,-73.894269,23
32,10,40.829234,-73.875507,23
32,10,40.8292378,-73.9724731,21
32,10,40.829247,-73.859938,23
32,10,40.829277,-74.005193,20
32,10,40.829281,-74.007008,20
32,10,40.82929,-73.91641,22
32,10,40.8292912,-73.9739277,21
32,10,40.8292921,-73.951777,21
32,10,40.829306,-73.870605,23
32,10,40.829327,-73.977668,21
32,10,40.829337,-73.887613,23
32,10,40.829359,-73.853594,23
32,10,40.829408,-74.01031,20
32,10,40.8294104,-73.8730721,23
32,10,40.829413,-74.001826,20
32,10,40.8294171,-74.026469,20
32,10,40.829419,-73.912255,22
32,10,40.829423,-73.897569,23
32,10,40.829423,-74.005784,20
32,10,40.829428,-73.869682,23
32,10,40.8294313,-73.9331065,22
32,10,40.829444,-73.995703,21
32,10,40.8294451,-73.9419432,22
32,10,40.829446,-73.901533,23
32,10,40.829452,-73.906571,23
32,10,40.8294704,-74.026546,20
32,10,40.829503,-73.888054,23
32,10,40.829522,-73.874547,23
32,10,40.829523,-73.924972,22
32,10,40.829558,-73.86872,23
32,10,40.829565,-73.9209836,22
32,10,40.829569,-74.009026,20
32,10,40.8295819,-73.9517206,21
32,10,40.8295858,-73.9500819,22
32,10,40.829592,-73.909482,23
32,10,40.8295922,-73.9352284,22
32,10,40.829608,-73.990271,21
32,10,40.8296209,-73.9022021,23
32,10,40.8296401,-73.9443743,22
32,10,40.8296535,-73.9482817,22
32,10,40.829655,-73.917285,22
32,10,40.829665,-73.856822,23
32,10,40.82967,-73.893833,23
32,10,40.829686,-73.993558,21
32,10,40.8296869,-73.921348,22
32,10,40.829687,-73.867762,23
32,10,40.829694,-73.99949,20
32,10,40.8296945,-73.9727803,21
32,10,40.8297,-73.913124,22
32,10,40.829702,-73.919313,22
32,10,40.829702,-74.007935,20
32,10,40.8297032,-73.9745745,21
32,10,40.829705,-73.979886,21
32,10,40.829706,-73.98593,21
32,10,40.829709,-73.978374,21
32,10,40.8297407,-73.9386779,22
32,10,40.829743,-73.977033,21
32,10,40.829811,-73.866839,23
32,10,40.829814,-73.983005,21
32,10,40.829823,-73.907722,23
32,10,40.829835,-73.889021,23
32,10,40.829839,-73.984494,21
32,10,40.8298396,-73.9350561,22
32,10,40.829859,-74.004803,20
32,10,40.829865,-73.921866,22
32,10,40.829869,-73.89546,23
32,10,40.829892,-73.997727,21
32,10,40.829905,-73.973574,21
32,10,40.829932,-73.865914,23
32,10,40.829932,-73.994009,21
32,10,40.829947,-73.860261,23
32,10,40.829957,-73.929902,22
32,10,40.829967,-74.008729,20
32,10,40.82998,-73.882381,23
32,10,40.82998,-73.913988,22
32,10,40.830005,-73.91811,22
32,10,40.830021,-73.975723,21
32,10,40.8300213,-73.931742,22
32,10,40.830028,-73.872755,23
32,10,40.83003,-73.991016,21
32,10,40.830044,-73.996337,21
32,10,40.8300508,-73.934911,22
32,10,40.830053,-73.922413,22
32,10,40.830057,-73.864986,23
32,10,40.830059,-73.88641,23
32,10,40.830078,-73.853762,23
32,10,40.830079,-73.976621,21
32,10,40.8300966,-73.9728552,21
32,10,40.8301187,-73.8738139,23
32,10,40.830124,-73.889912,23
32,10,40.8301253,-73.9285932,22
32,10,40.830136,-73.890873,23
32,10,40.830137,-73.891876,23
32,10,40.8301428,-73.9395901,22
32,10,40.830152,-73.89336,23
32,10,40.83016,-73.941667,22
32,10,40.830181,-73.86406,23
32,10,40.830195,-73.983674,21
32,10,40.8301952,-73.9476383,22
32,10,40.8302041,-73.9275906,22
32,10,40.830214,-73.986832,21
32,10,40.830226,-73.90896,23
32,10,40.830227,-73.898567,23
32,10,40.830244,-73.949688,22
32,10,40.830251,-73.977934,21
32,10,40.830261,-73.914852,22
32,10,40.8302699,-73.9439142,22
32,10,40.830299,-73.993132,21
32,10,40.830302,-73.998435,20
32,10,40.830305,-73.871794,23
32,10,40.830305,-73.863135,23
32,10,40.830335,-73.918944,22
32,10,40.8303426,-73.9034525,23
32,10,40.830344,-73.923273,22
32,10,40.830356,-73.996049,21
32,10,40.8303626,-73.856988,23
32,10,40.830368,-73.897172,23
32,10,40.830373,-73.979518,21
32,10,40.830377,-73.851659,23
32,10,40.8303877,-73.9207549,22
32,10,40.830397,-73.985576,21
32,10,40.830414,-73.896696,23
32,10,40.830428,-73.862208,23
32,10,40.830448,-74.000826,20
32,10,40.830455,-73.984129,21
32,10,40.830458,-73.940346,22
32,10,40.8304587,-73.9362835,22
32,10,40.83047,-73.909713,23
32,10,40.8304727,-74.0103068,20
32,10,40.830486,-73.8505679,23
32,10,40.8304978,-73.9827496,21
32,10,40.830503,-73.861619,23
32,10,40.8305084,-73.8854026,23
32,10,40.830524,-73.895606,23
32,10,40.830529,-73.993572,21
32,10,40.830531,-73.9919,21
32,10,40.830536,-73.915699,22
32,10,40.830538,-73.919467,22
32,10,40.8305534,-73.8523041,23
32,10,40.8305568,-73.9740947,21
32,10,40.830563,-73.870903,23
32,10,40.830574,-73.930711,22
32,10,40.8305796,-74.025173,20
32,10,40.830617,-73.987556,21
32,10,40.830619,-73.894692,23
32,10,40.830625,-73.904506,23
32,10,40.830642,-73.885633,23
32,10,40.830646,-73.86057,23
32,10,40.830647,-74.004026,20
32,10,40.830648,-73.976791,21
32,10,40.8306655,-73.9271602,22
32,10,40.830672,-73.99058,21
32,10,40.830681,-73.924261,22
32,10,40.830737,-73.91049,23
32,10,40.830752,-73.97882,21
32,10,40.8307782,-73.8539411,23
32,10,40.83078,-73.994051,21
32,10,40.830806,-73.899731,23
32,10,40.83082,-73.870007,23
32,10,40.830834,-73.986588,21
32,10,40.830836,-73.983333,21
32,10,40.8308367,-73.8533402,23
32,10,40.830838,-73.931505,22
32,10,40.830839,-73.916591,22
32,10,40.8308531,-73.9202892,22
32,10,40.8308831,-73.9193855,22
32,10,40.8308881,-73.9434627,22
32,10,40.830891,-73.941368,22
32,10,40.8309006,-73.9473687,22
32,10,40.830901,-73.886376,23
32,10,40.830904,-74.007171,20
32,10,40.830936,-73.912395,22
32,10,40.8309432,-73.982604,21
32,10,40.830962,-73.949462,22
32,10,40.8309795,-73.8522159,23
32,10,40.8309841,-74.0101781,20
32,10,40.830986,-73.979233,21
32,10,40.830988,-73.911384,23
32,10,40.830997,-73.928108,22
32,10,40.831016,-73.997805,21
32,10,40.831034,-73.8969,23
32,10,40.831034,-73.988305,21
32,10,40.831045,-73.880699,23
32,10,40.831056,-73.991538,21
32,10,40.831059,-73.90584,23
32,10,40.831072,-74.005625,20
32,10,40.831081,-73.983758,21
32,10,40.831086,-73.869079,23
32,10,40.831102,-73.857157,23
32,10,40.83113,-73.917446,22
32,10,40.831139,-73.879769,23
32,10,40.831154,-73.993756,21
32,10,40.831176,-73.987379,21
32,10,40.831179,-73.994813,21
32,10,40.8311809,-73.8508683,23
32,10,40.831188,-73.913279,22
32,10,40.831195,-73.900252,23
32,10,40.831201,-73.887229,23
32,10,40.8312082,-73.9213119,22
32,10,40.831247,-73.992474,21
32,10,40.831265,-73.878845,23
32,10,40.831266,-73.990177,21
32,10,40.831269,-73.900742,23
32,10,40.831279,-73.977763,21
32,10,40.831287,-73.881724,23
32,10,40.831293,-73.929032,22
32,10,40.831305,-74.001152,20
32,10,40.831328,-73.985109,21
32,10,40.831344,-73.860886,23
32,10,40.831351,-73.902303,23
32,10,40.83136,-73.86815,23
32,10,40.8313703,-73.932202,22
32,10,40.831373,-74.008168,20
32,10,40.831373,-73.996203,21
32,10,40.831385,-73.906838,23
32,10,40.831388,-73.855134,23
32,10,40.831389,-73.877921,23
32,10,40.8313944,-73.9508067,22
32,10,40.8314158,-73.9512947,21
32,10,40.831422,-73.918307,22
32,10,40.831425,-73.901182,23
32,10,40.8314264,-73.9264312,22
32,10,40.831432,-73.98613,21
32,10,40.8314449,-73.946722,22
32,10,40.831502,-73.888081,23
32,10,40.831505,-73.882354,23
32,10,40.8315121,-73.8539411,23
32,10,40.831515,-73.876993,23
32,10,40.83154,-73.980493,21
32,10,40.831541,-73.978256,21
32,10,40.831555,-73.989242,21
32,10,40.8315635,-73.9429693,22
32,10,40.831572,-73.976361,21
32,10,40.8315804,-73.8552145,23
32,10,40.831584,-74.006494,20
32,10,40.831603,-73.999688,20
32,10,40.831608,-74.001961,20
32,10,40.831624,-73.867258,23
32,10,40.831633,-73.922516,22
32,10,40.831636,-73.918934,22
32,10,40.831638,-73.876067,23
32,10,40.831639,-73.991138,21
32,10,40.831641,-73.930109,22
32,10,40.831653,-73.9318064,22
32,10,40.831675,-73.981295,21
32,10,40.831676,-73.885912,23
32,10,40.831683,-73.978952,21
32,10,40.83169,-74.003028,20
32,10,40.831695,-73.949256,22
32,10,40.8317067,-73.9354209,22
32,10,40.83172,-73.901864,23
32,10,40.831723,-73.915008,22
32,10,40.831735,-73.973267,21
32,10,40.8317484,-73.8737845,23
32,10,40.831764,-73.875143,23
32,10,40.831768,-73.908024,23
32,10,40.831798,-73.888936,23
32,10,40.8318005,-74.0235164,20
32,10,40.8318007,-73.854947,23
32,10,40.831848,-73.989782,21
32,10,40.831848,-73.986116,21
32,10,40.831849,-73.974355,21
32,10,40.8318608,-73.8561647,23
32,10,40.831871,-73.992041,21
32,10,40.831874,-73.866355,23
32,10,40.831888,-73.856829,23
32,10,40.8318946,-73.9197029,22
32,10,40.8318952,-73.85104,23
32,10,40.8318979,-74.0235422,20
32,10,40.831899,-73.928564,22
32,10,40.831901,-73.99937,20
32,10,40.831914,-73.930934,22
32,10,40.831928,-74.003463,20
32,10,40.83195,-74.007144,20
32,10,40.8319526,-73.9198674,22
32,10,40.83196,-73.886776,23
32,10,40.831966,-73.896692,23
32,10,40.831973,-73.923488,22
32,10,40.832001,-73.89902,23
32,10,40.8320116,-73.9200419,22
32,10,40.8320182,-73.8843746,23
32,10,40.832022,-73.87322,23
32,10,40.832026,-73.915892,22
32,10,40.8320316,-73.8557349,23
32,10,40.832033,-73.982113,21
32,10,40.8320354,-73.8611614,23
32,10,40.832046,-73.857376,23
32,10,40.832047,-73.895872,23
32,10,40.8320802,-74.0234727,20
32,10,40.832086,-73.988046,21
32,10,40.83209,-73.889791,23
32,10,40.832106,-73.993975,21
32,10,40.832132,-73.865461,23
32,10,40.832142,-73.89494,23
32,10,40.832145,-73.927285,22
32,10,40.832163,-73.872228,23
32,10,40.8321734,-73.8602065,23
32,10,40.8321938,-73.935141,22
32,10,40.832205,-73.986788,21
32,10,40.832216,-73.903435,23
32,10,40.8322172,-73.8739051,23
32,10,40.83223,-73.990732,21
32,10,40.8322331,-73.9424802,22
32,10,40.832235,-73.880992,23
32,10,40.832237,-73.854262,23
32,10,40.832242,-73.894,23
32,10,40.83225,-74.007697,20
32,10,40.832264,-73.913681,22
32,10,40.8322801,-73.859405,23
32,10,40.832281,-73.871306,23
32,10,40.832281,-73.909621,23
32,10,40.832284,-73.929742,22
32,10,40.832293,-73.975611,21
32,10,40.832299,-74.000147,20
32,10,40.8323033,-74.01028,20
32,10,40.832308,-74.002472,20
32,10,40.832317,-73.931602,22
32,10,40.832322,-73.916752,22
32,10,40.8323305,-73.8846881,23
32,10,40.832338,-73.977366,21
32,10,40.832355,-73.921062,22
32,10,40.8323625,-73.8926911,23
32,10,40.8323747,-73.9408792,22
32,10,40.832389,-73.864565,23
32,10,40.832405,-73.870375,23
32,10,40.832409,-73.890714,23
32,10,40.832423,-74.001151,20
32,10,40.8324297,-73.8586382,23
32,10,40.8324485,-73.9317635,22
32,10,40.832474,-74.003271,20
32,10,40.8324803,-73.9197306,22
32,10,40.8324834,-73.9503299,22
32,10,40.832502,-73.928101,22
32,10,40.8325252,-73.8573314,23
32,10,40.832558,-73.99159,21
32,10,40.83256,-73.88538,23
32,10,40.832563,-73.869422,23
32,10,40.832572,-73.910515,23
32,10,40.8326019,-73.8614014,23
32,10,40.8326023,-73.919192,22
32,10,40.832607,-73.987486,21
32,10,40.832608,-73.917609,22
32,10,40.8326303,-73.9253767,22
32,10,40.832641,-73.993459,21
32,10,40.832647,-73.85121,23
32,10,40.832652,-73.863657,23
32,10,40.8326563,-73.9496167,22
32,10,40.832657,-73.978509,21
32,10,40.832664,-73.891737,23
32,10,40.8326676,-73.883763,23
32,10,40.832685,-73.939676,22
32,10,40.832692,-73.868462,23
32,10,40.832695,-73.983314,21
32,10,40.832708,-73.905051,23
32,10,40.832712,-74.000861,20
32,10,40.832716,-73.928748,22
32,10,40.832734,-73.898012,23
32,10,40.8327412,-73.8586903,23
32,10,40.8327487,-74.0223491,20
32,10,40.832817,-73.867539,23
32,10,40.83282,-73.918241,22
32,10,40.832823,-73.862646,23
32,10,40.832825,-73.99445,21
32,10,40.8328285,-73.9459609,22
32,10,40.832829,-73.911285,23
32,10,40.832855,-73.886242,23
32,10,40.8328806,-73.9420072,22
32,10,40.8328915,-74.0224092,20
32,10,40.832904,-74.002009,20
32,10,40.832915,-73.976436,21
32,10,40.8329173,-73.8603495,23
32,10,40.832918,-73.929385,22
32,10,40.83295,-73.866547,23
32,10,40.832957,-73.854435,23
32,10,40.832965,-73.979784,21
32,10,40.8329852,-74.010339,20
32,10,40.8329933,-74.0091535,20
32,10,40.8330079,-73.9191003,22
32,10,40.8330127,-73.860022,23
32,10,40.8330287,-73.9188543,22
32,10,40.833029,-73.993505,21
32,10,40.833047,-73.896473,23
32,10,40.833055,-73.905915,23
32,10,40.833098,-73.940653,22
32,10,40.8331101,-73.8599147,23
32,10,40.833112,-73.993005,21
32,10,40.833117,-73.912145,22
32,10,40.833126,-73.995262,21
32,10,40.833152,-73.887095,23
32,10,40.8331557,-73.9192213,22
32,10,40.8331719,-74.0110579,20
32,10,40.833176,-73.988379,21
32,10,40.833187,-73.930214,22
32,10,40.833187,-73.880248,23
32,10,40.833197,-73.895123,23
32,10,40.833207,-73.977229,21
32,10,40.833218,-73.899449,23
32,10,40.833225,-73.980853,21
32,10,40.83324,-73.984274,21
32,10,40.833273,-73.925029,22
32,10,40.833278,-73.939155,22
32,10,40.833286,-73.914079,22
32,10,40.833291,-73.894191,23
32,10,40.8332949,-73.8615244,23
32,10,40.8333017,-74.0118089,20
32,10,40.8333255,-73.883489,23
32,10,40.8333381,-73.8603637,23
32,10,40.83336,-74.002428,20
32,10,40.833368,-73.85138,23
32,10,40.8333687,-73.950039,22
32,10,40.8333971,-73.9501677,22
32,10,40.8334088,-73.9316584,22
32,10,40.833409,-73.913001,22
32,10,40.833417,-73.907085,23
32,10,40.8334198,-73.8931279,23
32,10,40.833421,-74.012494,20
32,10,40.833447,-73.887948,23
32,10,40.8334641,-74.0100494,20
32,10,40.8334732,-73.8591383,23
32,10,40.8334829,-73.9415672,22
32,10,40.833483,-73.879368,23
32,10,40.833514,-73.982026,21
32,10,40.833525,-73.98885,21
32,10,40.833543,-73.896302,23
32,10,40.833543,-73.920365,22
32,10,40.8335669,-74.022193,20
32,10,40.8335837,-73.8607686,23
32,10,40.8335869,-73.8577435,23
32,10,40.8335883,-73.9149802,22
32,10,40.833591,-73.990917,21
32,10,40.833608,-73.878425,23
32,10,40.833616,-73.900565,23
32,10,40.833636,-73.92614,22
32,10,40.8336448,-73.9851565,21
32,10,40.833645,-73.892158,23
32,10,40.833646,-73.99249,21
32,10,40.833663,-73.994728,21
32,10,40.833665,-73.898094,23
32,10,40.8336745,-73.8621339,23
32,10,40.833694,-73.913844,22
32,10,40.8336979,-73.9453257,22
32,10,40.833699,-73.879837,23
32,10,40.833701,-73.991868,21
32,10,40.833738,-73.888802,23
32,10,40.833751,-73.8775095,23
32,10,40.833756,-73.861739,23
32,10,40.8337792,-73.8620962,23
32,10,40.833785,-73.863185,23
32,10,40.833786,-73.94036,22
32,10,40.833833,-73.921223,22
32,10,40.833843,-73.938492,22
32,10,40.8338729,-73.9185843,22
32,10,40.833874,-74.0112134,20
32,10,40.833882,-73.876594,23
32,10,40.833892,-73.898999,23
32,10,40.833904,-73.883505,23
32,10,40.8339107,-73.9158196,22
32,10,40.833912,-73.98953,21
32,10,40.833917,-73.927008,22
32,10,40.8339197,-73.8546322,23
32,10,40.833938,-73.908691,23
32,10,40.833951,-73.863856,23
32,10,40.833973,-73.982781,21
32,10,40.8339863,-73.8608418,23
32,10,40.8339998,-74.0115192,20
32,10,40.834006,-73.87567,23
32,10,40.834014,-74.002994,20
32,10,40.8340201,-73.9167744,22
32,10,40.8340263,-73.9858325,21
32,10,40.834034,-73.895274,23
32,10,40.8340415,-73.8534627,23
32,10,40.834048,-73.866729,23
32,10,40.834058,-73.889727,23
32,10,40.8340611,-73.9448113,22
32,10,40.834072,-73.973776,21
32,10,40.8340866,-73.9483688,22
32,10,40.8341102,-73.941109,22
32,10,40.8341145,-73.852819,23
32,10,40.83413,-73.874742,23
32,10,40.834139,-73.865793,23
32,10,40.8341512,-73.8785567,23
32,10,40.834156,-73.9392421,22
32,10,40.834163,-73.922217,22
32,10,40.8341669,-73.9370217,22
32,10,40.8341698,-73.8629206,23
32,10,40.83417,-73.927783,22
32,10,40.8341866,-74.0119698,20
32,10,40.834188,-73.909574,23
32,10,40.834192,-73.900183,23
32,10,40.834211,-73.884394,23
32,10,40.8342149,-74.0218547,20
32,10,40.834231,-73.864883,23
32,10,40.834247,-73.994202,21
32,10,40.8342525,-73.8516388,23
32,10,40.8342643,-73.9353394,22
32,10,40.8343098,-73.9487765,22
32,10,40.834315,-73.857906,23
32,10,40.834323,-73.919907,22
32,10,40.8343286,-73.9172916,22
32,10,40.834353,-74.0091428,20
32,10,40.834353,-73.990654,21
32,10,40.8343754,-73.9865084,21
32,10,40.834377,-73.890648,23
32,10,40.834383,-73.85387,23
32,10,40.8343835,-73.9172325,22
32,10,40.834391,-73.897015,23
32,10,40.8344,-73.972182,21
32,10,40.834401,-73.872749,23
32,10,40.8344109,-73.947965,22
32,10,40.8344149,-73.8501475,23
32,10,40.834416,-73.973165,21
32,10,40.8344168,-73.8792656,23
32,10,40.834418,-73.928537,22
32,10,40.834424,-73.8739304,23
32,10,40.83443,-73.974852,21
32,10,40.834431,-73.910342,23
32,10,40.834435,-73.997576,21
32,10,40.834436,-74.0037,20
32,10,40.834452,-73.901202,23
32,10,40.83446,-74.01523,20
32,10,40.834484,-73.924394,22
32,10,40.8344923,-73.940048,22
32,10,40.834502,-73.993271,21
32,10,40.8345026,-73.9495624,22
32,10,40.834505,-73.930355,22
32,10,40.834508,-73.972883,21
32,10,40.834513,-73.885252,23
32,10,40.8345172,-73.9232098,22
32,10,40.834523,-73.861854,23
32,10,40.834525,-73.871826,23
32,10,40.834536,-73.938965,22
32,10,40.834551,-73.865861,23
32,10,40.834555,-74.006303,20
32,10,40.8345773,-73.860962,23
32,10,40.8345996,-73.8797934,23
32,10,40.834606,-73.86397,23
32,10,40.834609,-73.894442,23
32,10,40.8346114,-73.9901785,21
32,10,40.834622,-73.901856,23
32,10,40.834629,-73.898093,23
32,10,40.834639,-73.9181819,22
32,10,40.834641,-74.012873,20
32,10,40.834645,-73.8709,23
32,10,40.834651,-73.983668,21
32,10,40.834653,-73.891552,23
32,10,40.83467,-73.92938,22
32,10,40.834687,-73.971501,21
32,10,40.8346979,-73.9181416,22
32,10,40.834707,-73.975437,21
32,10,40.83471,-74.009031,20
32,10,40.834722,-73.9112,23
32,10,40.8347248,-73.9406514,22
32,10,40.8347302,-73.917758,22
32,10,40.834739,-73.9445661,22
32,10,40.8347488,-74.0204952,20
32,10,40.83477,-73.869939,23
32,10,40.834774,-73.925265,22
32,10,40.834793,-73.854419,23
32,10,40.834797,-73.868991,23
32,10,40.834806,-73.886111,23
32,10,40.83482,-73.868006,23
32,10,40.8348335,-73.9880851,21
32,10,40.8348341,-73.9396925,22
32,10,40.83485,-73.98045,21
32,10,40.8348539,-74.031802,20
32,10,40.834879,-73.984734,21
32,10,40.834883,-73.993926,21
32,10,40.834889,-73.937751,22
32,10,40.834889,-73.8662835,23
32,10,40.834896,-73.900899,23
32,10,40.8349004,-73.8666635,23
32,10,40.834911,-73.864995,23
32,10,40.834931,-73.8941179,23
32,10,40.834936,-74.003223,20
32,10,40.8349374,-73.9170513,22
32,10,40.834943,-73.986421,21
32,10,40.8349476,-73.9469169,22
32,10,40.8349569,-73.9875905,21
32,10,40.834968,-73.997039,21
32,10,40.834971,-74.004816,20
32,10,40.834978,-74.0085741,20
32,10,40.8349799,-73.8661033,23
32,10,40.8349981,-73.9354595,22
32,10,40.835002,-73.85813,23
32,10,40.835004,-74.013644,20
32,10,40.835007,-74.007067,20
32,10,40.83501,-73.903521,23
32,10,40.835011,-73.98157,21
32,10,40.835013,-73.912057,22
32,10,40.835016,-73.899634,23
32,10,40.8350201,-73.9359038,22
32,10,40.8350239,-73.945562,22
32,10,40.835052,-73.926136,22
32,10,40.83506,-73.988083,21
32,10,40.835062,-73.976126,21
32,10,40.8350754,-73.9397872,22
32,10,40.835082,-73.923967,22
32,10,40.8350896,-73.9493845,22
32,10,40.835096,-73.886963,23
32,10,40.8351,-73.985613,21
32,10,40.835106,-73.979455,21
32,10,40.835111,-74.006224,20
32,10,40.835117,-73.978375,21
32,10,40.835123,-73.8661632,23
32,10,40.835154,-73.977206,21
32,10,40.8351623,-73.9173325,22
32,10,40.835176,-73.972336,21
32,10,40.835181,-74.010121,20
32,10,40.8351852,-73.9193882,22
32,10,40.835196,-73.938489,22
32,10,40.83521,-73.854973,23
32,10,40.835213,-73.868102,23
32,10,40.8352449,-73.9887499,21
32,10,40.8352623,-73.919911,22
32,10,40.835287,-73.994616,21
32,10,40.835297,-73.9129,22
32,10,40.8353215,-73.8821241,23
32,10,40.835332,-73.926994,22
32,10,40.835335,-73.990807,21
32,10,40.835336,-73.904634,23
32,10,40.835342,-73.865074,23
32,10,40.8353595,-73.9401964,22
32,10,40.8353595,-74.0144482,20
32,10,40.835368,-74.008649,20
32,10,40.8353715,-73.9441039,22
32,10,40.835377,-73.990621,21
32,10,40.835391,-73.88782,23
32,10,40.835412,-73.915385,22
32,10,40.835424,-74.010685,20
32,10,40.8354264,-73.8951446,23
32,10,40.835437,-73.864115,23
32,10,40.835469,-74.002676,20
32,10,40.8354692,-73.9012564,23
32,10,40.835473,-73.866888,23
32,10,40.8354787,-73.8604876,23
32,10,40.835486,-73.869033,23
32,10,40.835492,-74.007278,20
32,10,40.8354925,-73.8823254,23
32,10,40.835493,-73.996485,21
32,10,40.835501,-73.989726,21
32,10,40.835517,-74.005794,20
32,10,40.83552,-73.861115,23
32,10,40.83552,-74.004286,20
32,10,40.835531,-73.863156,23
32,10,40.835559,-73.862026,23
32,10,40.835599,-73.986282,21
32,10,40.8356,-73.913793,22
32,10,40.835601,-74.011478,20
32,10,40.8356055,-73.8817673,23
32,10,40.835621,-73.927859,22
32,10,40.835625,-73.85207,23
32,10,40.835658,-73.8930127,23
32,10,40.83566,-73.995257,21
32,10,40.8356661,-73.9166006,22
32,10,40.835672,-73.999764,20
32,10,40.83569,-73.937383,22
32,10,40.835694,-73.901989,23
32,10,40.8356999,-73.9235657,22
32,10,40.835707,-73.888742,23
32,10,40.8357173,-73.9162839,22
32,10,40.835718,-73.892045,23
32,10,40.835724,-73.9225099,22
32,10,40.835724,-73.921285,22
32,10,40.8357397,-73.8711587,23
32,10,40.835745,-73.98222,21
32,10,40.8357457,-73.905849,23
32,10,40.835752,-73.99147,21
32,10,40.835758,-73.891387,23
32,10,40.835761,-74.01051,20
32,10,40.8357848,-73.8699979,23
32,10,40.835794,-73.850535,23
32,10,40.835794,-73.990497,21
32,10,40.835796,-74.006263,20
32,10,40.835813,-73.979522,21
32,10,40.835817,-73.980974,21
32,10,40.8358192,-73.8908162,23
32,10,40.8358304,-73.9909987,21
32,10,40.8358335,-73.8721242,23
32,10,40.835846,-73.868155,23
32,10,40.8358494,-73.9166637,22
32,10,40.8358497,-73.8702305,23
32,10,40.835858,-73.972768,21
32,10,40.8358855,-73.8834017,23
32,10,40.8358863,-73.8730737,23
32,10,40.835895,-73.928684,22
32,10,40.835897,-73.855858,23
32,10,40.835903,-74.011814,20
32,10,40.835927,-73.902906,23
32,10,40.8359292,-73.9226512,22
32,10,40.8359345,-73.8702403,23
32,10,40.8359518,-74.0178728,20
32,10,40.835978,-74.008295,20
32,10,40.83599,-73.914817,22
32,10,40.8359954,-74.0204326,20
32,10,40.8359959,-73.9436514,22
32,10,40.8360033,-73.8740473,23
32,10,40.83602,-73.924298,22
32,10,40.836031,-73.8739408,23
32,10,40.836033,-73.995914,21
32,10,40.836048,-73.974098,21
32,10,40.836049,-73.855125,23
32,10,40.836056,-74.006697,20
32,10,40.836062,-73.986901,21
32,10,40.8360689,-73.8751049,23
32,10,40.836089,-74.003742,20
32,10,40.8360933,-73.8770648,23
32,10,40.836094,-73.92926,22
32,10,40.836096,-73.992149,21
32,10,40.836103,-73.869076,23
32,10,40.836105,-74.010367,20
32,10,40.836106,-73.917433,22
32,10,40.8361153,-73.9400362,22
32,10,40.836118,-73.867006,23
32,10,40.836134,-73.850135,23
32,10,40.8361453,-73.889849,23
32,10,40.836151,-73.854192,23
32,10,40.836179,-73.884249,23
