node_id,is_complete,num_in_links,num_out_links,osm_traffic_controller,longitude,latitude,osm_changeset,birth_timestamp,death_timestamp,region_id
103183750,True,1,1,null,-74.045525,40.867381,2708189,1405267167641,40000000000000,7
42457282,True,3,3,null,-73.926406,40.867384,2221591,1405267167641,40000000000000,6
298606882,True,1,2,null,-74.0040277,40.8673915,4946065,1405267167641,40000000000000,7
103291494,True,1,1,null,-74.04344,40.86741,2934108,1405267167641,40000000000000,7
298287555,True,1,1,null,-74.0315026,40.8674212,3476562,1405267167641,40000000000000,7
103156266,True,3,3,null,-74.040728,40.867422,2708189,1405267167641,40000000000000,7
103155895,True,4,4,null,-74.024666,40.867423,2708189,1405267167641,40000000000000,7
42752592,True,3,3,null,-73.891814,40.867424,2970028,1405267167641,40000000000000,6
103270057,True,1,1,null,-74.046477,40.867425,2934108,1405267167641,40000000000000,7
103110764,True,3,3,null,-73.978365,40.867428,2934108,1405267167641,40000000000000,7
103308120,True,1,1,null,-73.991556,40.867435,2934108,1405267167641,40000000000000,7
103232539,True,3,3,null,-74.0273668,40.8674762,2708189,1405267167641,40000000000000,7
42736247,True,4,4,null,-73.8973952,40.8674912,22736407,1405267167641,40000000000000,6
103156268,True,3,3,null,-74.039803,40.867494,2196274,1405267167641,40000000000000,7
103156086,True,2,2,null,-74.04168,40.867515,2708189,1405267167641,40000000000000,7
42755126,True,3,3,null,-73.885026,40.867518,2970028,1405267167641,40000000000000,6
103220028,True,3,3,null,-73.970383,40.867522,2934108,1405267167641,40000000000000,7
103275216,True,3,3,null,-74.022527,40.867539,3546412,1405267167641,40000000000000,7
103223915,True,3,3,null,-74.020884,40.867559,2708189,1405267167641,40000000000000,7
103250508,True,1,1,null,-73.971627,40.867571,2708189,1405267167641,40000000000000,7
42761533,True,2,2,null,-73.850003,40.867575,2970028,1405267167641,40000000000000,6
103222201,True,3,3,null,-73.99279,40.867576,2934108,1405267167641,40000000000000,7
103117842,True,1,1,null,-73.95997,40.867582,2934108,1405267167641,40000000000000,7
42437926,True,2,2,null,-73.918414,40.867584,2221591,1405267167641,40000000000000,6
103252471,True,3,3,null,-73.96439,40.867584,2708189,1405267167641,40000000000000,7
42742260,True,4,4,null,-73.850944,40.867591,2970028,1405267167641,40000000000000,6
103278391,True,4,4,null,-73.967809,40.867593,2708189,1405267167641,40000000000000,7
42761526,True,4,4,null,-73.851883,40.867606,2970028,1405267167641,40000000000000,6
103093285,True,1,1,null,-73.981862,40.867607,2196274,1405267167641,40000000000000,7
42761522,True,4,4,null,-73.852818,40.867625,2970028,1405267167641,40000000000000,6
42449593,True,3,2,null,-73.916588,40.867633,2221591,1405267167641,40000000000000,6
42761517,True,4,4,null,-73.853756,40.867642,2970028,1405267167641,40000000000000,6
42761510,True,4,4,null,-73.854697,40.86766,2970028,1405267167641,40000000000000,6
103146430,True,4,4,null,-74.017385,40.867665,2934108,1405267167641,40000000000000,7
42776203,True,2,2,null,-73.886244,40.867678,2970028,1405267167641,40000000000000,6
42761507,True,4,4,null,-73.855707,40.867678,2970028,1405267167641,40000000000000,6
42743345,True,3,2,null,-73.8985391,40.8676782,22736407,1405267167641,40000000000000,6
42429222,True,4,4,null,-73.921214,40.867693,11740241,1405267167641,40000000000000,6
42761504,True,4,4,null,-73.856721,40.867697,2970028,1405267167641,40000000000000,6
2328996401,True,1,2,null,-73.9030764,40.8677098,16386814,1405267167641,40000000000000,6
2757485463,True,3,3,null,-73.8794993,40.8677134,21429985,1405267167641,40000000000000,6
42761499,True,4,4,null,-73.857661,40.867715,2970028,1405267167641,40000000000000,6
42761493,True,4,4,null,-73.858602,40.867734,2970028,1405267167641,40000000000000,6
42764839,True,3,3,null,-73.882843,40.867736,2970028,1405267167641,40000000000000,6
42745224,True,6,6,null,-73.859546,40.867742,2970028,1405267167641,40000000000000,6
103206875,True,3,3,null,-73.984724,40.867754,3433778,1405267167641,40000000000000,7
103141318,True,3,3,null,-73.986971,40.867757,2934108,1405267167641,40000000000000,7
42761487,True,4,4,null,-73.86048,40.867763,2970028,1405267167641,40000000000000,6
103135919,True,3,3,null,-73.98037,40.867766,2934108,1405267167641,40000000000000,7
42445640,True,3,3,null,-73.925919,40.867769,11694145,1405267167641,40000000000000,6
2757465941,True,1,1,null,-73.8755996,40.8677735,21429867,1405267167641,40000000000000,6
42745429,True,5,6,null,-73.861694,40.867794,2970028,1405267167641,40000000000000,6
42752620,True,2,2,null,-73.881469,40.867805,2970028,1405267167641,40000000000000,6
42745128,True,4,3,null,-73.862504,40.867805,2970028,1405267167641,40000000000000,6
42431666,True,3,2,null,-73.9300052,40.8678058,2221591,1405267167641,40000000000000,6
103117797,True,1,1,null,-73.960395,40.867817,3433778,1405267167641,40000000000000,7
42453349,True,3,3,null,-73.923623,40.867818,2221591,1405267167641,40000000000000,6
42761479,True,4,4,null,-73.863446,40.867821,2970028,1405267167641,40000000000000,6
42746699,True,4,4,null,-73.864385,40.867839,2970028,1405267167641,40000000000000,6
42722307,True,1,1,null,-73.8755082,40.8678446,21429867,1405267167641,40000000000000,6
42761472,True,4,4,null,-73.865324,40.867857,2970028,1405267167641,40000000000000,6
103296163,True,1,1,null,-73.975507,40.86787,2708189,1405267167641,40000000000000,7
103215715,True,4,4,null,-73.958532,40.867871,2196274,1405267167641,40000000000000,7
